username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,,,
,2016-07-01 11:33,0,0,worum gehts da? #tddl16,,,#tddl16,7.48811851866136E+017,https://twitter.com/Mon8wal/status/748811851866136579,,,,
,2016-07-01 11:33,1,5,"1. Juryfrage: ""Aus welcher Wohnungsauflösung haben Sie den Baedecker ""Vorderer Orient"" bezogen?"" #tddl16",,,#tddl16,7.48811850171638E+017,https://twitter.com/slowtiger/status/748811850171637760,,,,
,2016-07-01 11:33,0,1,"Whats the Story, Morning Glory? #tddl16",,,#tddl16,7.48811820790522E+017,https://twitter.com/MadamGaehn/status/748811820790521856,,,,
,2016-07-01 11:33,0,2,Warum macht sich @SibylleBerg eigentlich nicht über diese geilen Nachwuchsliteraten lustig? Weil die Grammatik können? Meine Frage! #tddl16,,@SibylleBerg,#tddl16,7.4881175650859E+017,https://twitter.com/nouveaubeton/status/748811756508590081,,,,
,2016-07-01 11:33,0,0,Mehr Drogen als bei @drdre #tddl16,,@drdre,#tddl16,7.48811734522077E+017,https://twitter.com/grimmlshaus3n/status/748811734522077188,,,,
,2016-07-01 11:33,0,0,"""Auf die Erstverschlimmerung folgte totaler Verfall."" Tja. #tddl16",,,#tddl16,7.48811721263845E+017,https://twitter.com/Liesdas/status/748811721263845376,,,,
,2016-07-01 11:33,0,3,Ich verspüre jetzt Mitleid. #snela #tddl16,,,#snela #tddl16,7.48811703454806E+017,https://twitter.com/DorisBrockmann/status/748811703454806017,,,,
,2016-07-01 11:33,0,1,"ein Text, um Refugees das Heimweh zu vertreiben #tddl16",,,#tddl16,7.488116991389E+017,https://twitter.com/henscheck/status/748811699138899968,,,,
,2016-07-01 11:33,1,1,"Wie gerne möchte ich loben wollen. Aber ""ich war mit meinem Latein am Ende"" usw. usf. #tddl16",,,#tddl16,7.48811672203121E+017,https://twitter.com/Fritz/status/748811672203120641,,,,
,2016-07-01 11:33,0,0,Mir ist unwohl #tddl16,,,#tddl16,7.4881165551813E+017,https://twitter.com/Songs_n_Socks/status/748811655518130177,,,,
,2016-07-01 11:33,0,0,Wandernde Desertifizierung mit Fata Morgana Wahnsinn #tddl16,,,#tddl16,7.48811636522177E+017,https://twitter.com/SasoriRosary/status/748811636522176512,,,,
,2016-07-01 11:33,0,0,Ihm ist auch nicht zu helfen. #tddl16,,,#tddl16,7.48811633351233E+017,https://twitter.com/Baboksi/status/748811633351233537,,,,
,2016-07-01 11:32,1,10,"Literaturindikatoren ""zusehends",zunächst,sichtlich,aber auch,"doch"". #tddl16",,,#tddl16,7.48811567735579E+017,https://twitter.com/robindetje/status/748811567735578625
,2016-07-01 11:32,0,3,"Die kleine, halbe Orange schwitzt, sie hat seit 24 Stunden nichts getrunken oder gegessen, sie will nur eins: Überleben. #tddl16",,,#tddl16,7.48811544876552E+017,https://twitter.com/acryljeans/status/748811544876552193,,,,
,2016-07-01 11:32,0,9,Ich möchte gerne nagelscherenapportierende Schakale haben. #tddl16,,,#tddl16,7.48811538484474E+017,https://twitter.com/davidhug/status/748811538484473856,,,,
,2016-07-01 11:32,0,1,Aber die Alliterationsneurose ist hochsympathisch. #Snela #tddl16,,,#Snela #tddl16,7.48811528145482E+017,https://twitter.com/Kill_Til/status/748811528145481730,,,,
,2016-07-01 11:32,0,0,"#tddl16 Jan Snela: ""Die Schakale stromerten dann durch die Wohnung, manchmal leise wie Geister, meistens aber... http:// fb.me/7V6gduWcP",,,#tddl16,7.48811505945153E+017,https://twitter.com/BlauesSofa/status/748811505945153536,,,,
,2016-07-01 11:32,0,2,Ich lese nochmal schnell den Sargnageltext. Kann man den Preis jetzt schonmal vergeben? #tddl16,,,#tddl16,7.48811493697696E+017,https://twitter.com/Songs_n_Socks/status/748811493697695745,,,,
,2016-07-01 11:32,0,3,Aconitum hätte es vielleicht gebracht. #snela #tddl16,,,#snela #tddl16,7.48811472948437E+017,https://twitter.com/DorisBrockmann/status/748811472948436992,,,,
,2016-07-01 11:32,2,10,"Ich will Kalif werden, anstelle des Kalifen! #tddl16",,,#tddl16,7.48811460613067E+017,https://twitter.com/frautravnicek/status/748811460613066752,,,,
,2016-07-01 11:32,2,1,"Hasen, Delphine und Schakale. Tiere sind der heiße Scheiß in diesem Jahr. #tddl16",,,#tddl16,7.48811409861976E+017,https://twitter.com/Herr_Martinsen/status/748811409861976064,,,,
,2016-07-01 11:31,1,1,Kafka von bewaffneten bärtigen Beduinen alliterativ ausgeschmückt. #schreibszene #tddl16,,,#schreibszene #tddl16,7.48811379176411E+017,https://twitter.com/kevinkempke/status/748811379176411136,,,,
,2016-07-01 11:31,0,3,Ein Traum für jeden Scrabbelspieler. #Snela #tddl16,,,#Snela #tddl16,7.48811373488976E+017,https://twitter.com/buechereiwien/status/748811373488975873,,,,
,2016-07-01 11:31,0,3,Dieser Text hat mich wirklich berührt. Übersetzung: ich habe jetzt Hunger auf Couscous und Hammelfleisch. #tddl16,,,#tddl16,7.48811350575428E+017,https://twitter.com/NicBman/status/748811350575427588,,,,
,2016-07-01 11:31,1,1,"""Die Schakale stromerten dann durch die Wohnung"" Jan Snela liest #tddl16 pic.twitter.com/y3OLiaOuNU",,,#tddl16,7.48811322062623E+017,https://twitter.com/tddlit/status/748811322062622720,,,,
,2016-07-01 11:31,0,2,"Oida, wos? #tddl16",,,#tddl16,7.48811320871367E+017,https://twitter.com/Rabid_Glow/status/748811320871366656,,,,
,2016-07-01 11:31,2,6,Mein Couscous ist beleidigt #tddl16 #tddl #snela pic.twitter.com/nY8FU9gI6n,,,#tddl16 #tddl #snela,7.48811308913398E+017,https://twitter.com/standseilbahn/status/748811308913397760,,,,
,2016-07-01 11:31,0,1,Oder in Marokko. Algerien oder Aserbaidshan. Ausland halt. #tddl16,,,#tddl16,7.48811284691333E+017,https://twitter.com/MadamGaehn/status/748811284691333120,,,,
,2016-07-01 11:31,0,2,Sein fröhlicher Gebrauch von Rufzeichen im Text steht im Gegensatz zum Vorlesen derselben als traurige Punkte. #tddl16 #snela #interpunktion,,,#tddl16 #snela #interpunktion,7.48811278785712E+017,https://twitter.com/JustRead_ing/status/748811278785712128,,,,
,2016-07-01 11:31,0,2,Unbedachte Langsamkeit hätte ja noch was. Gespenstisch dröhnend schreitet dieser Text durch die Welt. #tddl16 #JanSnela,,,#tddl16 #JanSnela,7.48811243503251E+017,https://twitter.com/HansHuett/status/748811243503251460,,,,
,2016-07-01 11:31,0,1,"""Wo gibt es die Hölle, wenn nicht bei euch?"" (Karl May, Mein Leben und Streben) #Snela #tddl16",,,#Snela #tddl16,7.4881123949774E+017,https://twitter.com/Hella_Kopf/status/748811239497740288,,,,
,2016-07-01 11:31,0,1,"'Lachhafte Feierlichkeit?' - kann man so machen, okay! #tddl16",,,#tddl16,7.488112248931E+017,https://twitter.com/marco_klass/status/748811224893100032,,,,
,2016-07-01 11:31,0,0,"Wofür stehen die Schakale? Schakale, die Nagelscheren reichen? #Snela #tddl16 #tddt16",,,#Snela #tddl16 #tddt16,7.48811207398744E+017,https://twitter.com/DorisBrockmann/status/748811207398744065,,,,
,2016-07-01 11:31,0,1,"Es ist irritierend, daß einige Juroren sich eher gestört denn angenehm überrascht fühlen von unerwarteten Deutungsmöglichkeiten! #tddl16",,,#tddl16,7.48811188226564E+017,https://twitter.com/Zwiebelmix/status/748811188226564096,,,,
,2016-07-01 11:31,2,8,Der Schatz im Wörthersee #tddl16 #NeoKarlMay https:// twitter.com/literaturcafe/ status/748809648069746688 …,,,#tddl16 #NeoKarlMay,7.48811143389467E+017,https://twitter.com/grimmlshaus3n/status/748811143389466628,,,,
,2016-07-01 11:30,0,2,"Ein Text, der auch vor 250 Jahren hätte gelesen werden können. Angenehm altmodisch. #tddl16",,,#tddl16,7.48811084308451E+017,https://twitter.com/_kid37/status/748811084308451328,,,,
,2016-07-01 11:30,0,2,Jetzt wird der Orient transzedent. #tddl16,,,#tddl16,7.48811080655184E+017,https://twitter.com/frautravnicek/status/748811080655183872,,,,
,2016-07-01 11:30,0,1,Integration in Saudi-Arabien. #tddl16,,,#tddl16,7.48811025252692E+017,https://twitter.com/MadamGaehn/status/748811025252691969,,,,
,2016-07-01 11:30,0,1,Zusehends wegsehend. #JanSnela #tddl16,,,#JanSnela #tddl16,7.48811021507129E+017,https://twitter.com/HansHuett/status/748811021507129344,,,,
,2016-07-01 11:30,0,0,Das war der Hammelknochen zwischen die Speichen. #tddl16,,,#tddl16,7.48811007741424E+017,https://twitter.com/DKundic/status/748811007741423616,,,,
,2016-07-01 11:30,0,6,Diese Narbe ist von den #tddl16 . (Raubtier),,,#tddl16,7.48810995443704E+017,https://twitter.com/freikampf/status/748810995443703808,,,,
,2016-07-01 11:30,0,1,Das liegt am Text ... #tddl16,,,#tddl16,7.48810918553723E+017,https://twitter.com/PeterHellinger/status/748810918553722881,,,,
,2016-07-01 11:30,0,1,Vielleicht eher ein valides jurykritisches Argument. #tddl16,,,#tddl16,7.48810883011187E+017,https://twitter.com/schsz/status/748810883011186689,,,,
,2016-07-01 11:30,0,0,Gibt's noch mehr Couscous? #tddl16 #snela,,,#tddl16 #snela,7.48810881195123E+017,https://twitter.com/TimSchauenberg/status/748810881195122688,,,,
,2016-07-01 11:29,4,13,"Alle Männer, die ich bisher gehört habe, haben sich d fremden Mannes als Teilmotiv bedient. Erinnert mich an koloniale Reiseberichte #tddl16",,,#tddl16,7.48810853609198E+017,https://twitter.com/LAUTschrift/status/748810853609197570,,,,
,2016-07-01 11:29,0,0,6:0 für @stefansargnagel #tddl16,,@stefansargnagel,#tddl16,7.48810850031415E+017,https://twitter.com/Mon8wal/status/748810850031415296,,,,
,2016-07-01 11:29,0,1,WÜSTENWACHTEN!!!! #tddl16,,,#tddl16,7.48810838660702E+017,https://twitter.com/freikampf/status/748810838660702208,,,,
,2016-07-01 11:29,1,4,"Hätt ich #juliawolf nicht grad so geliebt,würd ich mich jetzt sorgen,zu emotional korrupt für ironiefreie Fühligkeit zu sein #snela #tddl16",,,#juliawolf #snela #tddl16,7.48810834000785E+017,https://twitter.com/voecklinghaus/status/748810834000785408,,,,
,2016-07-01 11:29,1,3,Wird ein LANGer Tag heute... @DanielLandwehr1 #seminar #tddl16 #EURO2016 #wartenaufWochenende #hashtag #Bauchfrei #AllorNothing #PORPOL,,@DanielLandwehr1,#seminar #tddl16 #EURO2016 #wartenaufWochenende #hashtag #Bauchfrei #AllorNothing #PORPOL,7.48810829588423E+017,https://twitter.com/Cr4bm4n_91/status/748810829588422656,,,,
,2016-07-01 11:29,0,5,"""Na ja. Drum sei es."" Mehr muss man über diesen Text auch nicht wissen. #snela #tddl16",,,#snela #tddl16,7.48810788819726E+017,https://twitter.com/PeterHellinger/status/748810788819726336,,,,
,2016-07-01 11:29,0,6,"Dieser Text erweckt den Drang, irgendwo anders hinzugehen als dahin, wo man gerade ist. #tddl16",,,#tddl16,7.48810771555971E+017,https://twitter.com/literaturcafe/status/748810771555971072,,,,
,2016-07-01 11:29,0,4,"""Bewaffnete bärtige Beduinen."" ""Hojotohoo, Hojotohooooo!"" #tddl16",,,#tddl16,7.48810756741673E+017,https://twitter.com/nouveaubeton/status/748810756741672960,,,,
,2016-07-01 11:29,0,0,Hm. Irgendwie habe ich nichts zu sagen. #snela #tddl16,,,#snela #tddl16,7.48810725745844E+017,https://twitter.com/Eltragalibros/status/748810725745844225,,,,
,2016-07-01 11:29,3,6,Ich würde das so als eine Art umgekehrte Flüchtlingsprosa interpretieren. #tddl16,,,#tddl16,7.48810712856695E+017,https://twitter.com/MadamGaehn/status/748810712856694784,,,,
,2016-07-01 11:29,0,0,.@tejwo Eine Kameldung ist die Fortführung der Eilmeldung. Hab nur noch nie eine Eilmelkarawane gesehen #tddl16 #vs,,@tejwo,#tddl16 #vs,7.48810711153848E+017,https://twitter.com/slowtiger/status/748810711153848322,,,,
,2016-07-01 11:29,1,3,"""der Hammel half"" Himmel, hilf!!! #tddl16 #snela",,,#tddl16 #snela,7.48810706183533E+017,https://twitter.com/ElkaSloan/status/748810706183532544,,,,
,2016-07-01 11:29,0,0,"""die Verwehungen seines Gesichts"" #snela #tddl16",,,#snela #tddl16,7.48810705189544E+017,https://twitter.com/DorisBrockmann/status/748810705189543937,,,,
,2016-07-01 11:29,0,1,Der Hammel half - mir leider nicht ... #tddl16 #snela,,,#tddl16 #snela,7.48810697983668E+017,https://twitter.com/JuttaReichelt/status/748810697983668224,,,,
,2016-07-01 11:29,0,3,"Vielleicht nicht unbedingt Material für die #tddl16 , aber dafür kommt ein sprechender Pudel vor! https:// twitter.com/Lauschkapsel/s tatus/748766867448213505 …",,,#tddl16,7.48810676219441E+017,https://twitter.com/HerrvonSpeck/status/748810676219441152,,,,
,2016-07-01 11:29,0,7,Kenn ich #tddl16 pic.twitter.com/NUzeAaZAci,,,#tddl16,7.48810659601658E+017,https://twitter.com/davidhug/status/748810659601657856,,,,
,2016-07-01 11:29,0,0,Der Soundtrack. https://www. youtube.com/watch?v=dR1zjO m0MMs … #Snela #tddl16,,,#Snela #tddl16,7.48810649422041E+017,https://twitter.com/Hella_Kopf/status/748810649422041088,,,,
,2016-07-01 11:28,0,1,"Ich war schon bei ""erhökert"" im ersten Satz raus. #Snela #tddl16",,,#Snela #tddl16,7.48810624142963E+017,https://twitter.com/Lotta_K/status/748810624142962689,,,,
,2016-07-01 11:28,1,3,"Oh,1 neues Requisit! @tddl16 Autorenportrait nach Leiter&Gabelstapler jetzt mit Ventilator. Eure Ästhetik ist mind. 5 Aufsätze wert! #tddl16",,@tddl16,#tddl16,7.48810606254313E+017,https://twitter.com/frl_zeh/status/748810606254313472,,,,
,2016-07-01 11:28,0,1,"Ich wart' ja drauf, dass endlich jemand anfängt über Packing zu reden ... #tddl16",,,#tddl16,7.4881059034105E+017,https://twitter.com/debru_ma/status/748810590341050368,,,,
,2016-07-01 11:28,0,1,Der Hammel half. #tddl #tddl16 #snela,,,#tddl #tddl16 #snela,7.48810583185584E+017,https://twitter.com/dekabrista/status/748810583185584128,,,,
,2016-07-01 11:28,0,1,Ein Fest für alle Sinne: Ganzkörpertrigger #tddl16,,,#tddl16,7.48810524863836E+017,https://twitter.com/txt_werkstatt/status/748810524863836160,,,,
,2016-07-01 11:28,0,0,"Holy shit ""bewaffnete bärtige Beduinen"" #tddl16",,,#tddl16,7.4881048901931E+017,https://twitter.com/EdithHuemer/status/748810489019310080,,,,
,2016-07-01 11:28,0,3,Nö. Oder? #snela #tddl16,,,#snela #tddl16,7.48810484019704E+017,https://twitter.com/literaturcafe/status/748810484019703809,,,,
,2016-07-01 11:28,0,0,Die Schakale würden bestimmt gern einen Hasen jagen. #tddl16,,,#tddl16,7.48810477472346E+017,https://twitter.com/PeterHellinger/status/748810477472346112,,,,
,2016-07-01 11:28,0,6,Zwanzig Zebras zogen zehn Zentner Zucker zum Zoo. #Alltierationneindanke #JanSmela #tddl16,,,#Alltierationneindanke #JanSmela #tddl16,7.48810475710788E+017,https://twitter.com/HansHuett/status/748810475710787584,,,,
,2016-07-01 11:28,0,0,"Bewaffnete, bärtige Beduinen. Alliterationspreis der Jury. #tddl16",,,#tddl16,7.48810451899691E+017,https://twitter.com/DKundic/status/748810451899691008,,,,
,2016-07-01 11:28,0,4,Hammel hilf! #tddl16 https://www. youtube.com/watch?v=fO4nbD ygPAM …,,,#tddl16,7.48810428810011E+017,https://twitter.com/Literatourismus/status/748810428810010626,,,,
,2016-07-01 11:28,0,2,"männer, die auf isomatten starren... #tddl16",,,#tddl16,7.48810414704595E+017,https://twitter.com/Mon8wal/status/748810414704594944,,,,
,2016-07-01 11:28,0,3,"Bleicher weisser Bub schreibt verschmitzt von der ""Wucht einer Beduinenfaust"" & das bleiche weisse Publikum lauscht andaechtig #tddl16 #tddl",,,#tddl16 #tddl,7.4881040890384E+017,https://twitter.com/Songs_n_Socks/status/748810408903839744,,,,
,2016-07-01 11:28,0,0,"Diese Ohnmacht, wenn der Friseurumhang zu kurz ist und man dabei zusehen muss, wie dicke Haarbüschel in die eigenen Schuhe rutschen. #tddl16",,,#tddl16,7.4881040814474E+017,https://twitter.com/grosserbizeps/status/748810408144740352,,,,
,2016-07-01 11:28,3,21,"Sie werden sagen, da arbeitet sich jemand an der Sprache ab. Und an DEM FREMDEN. #tddl16",,,#tddl16,7.48810402255954E+017,https://twitter.com/clemensetz/status/748810402255953920,,,,
,2016-07-01 11:27,0,3,Ich kenn mich mit Literatur nicht so aus. #tddl16,,,#tddl16,7.48810358651953E+017,https://twitter.com/MadamGaehn/status/748810358651953153,,,,
,2016-07-01 11:27,1,2,"Das hat nichts mit Menschen zu tun, aber auch nichts mit Dingen, Tieren, Gesellschaft. #Snela #tddl16",,,#Snela #tddl16,7.48810351391617E+017,https://twitter.com/miriam_vollmer/status/748810351391617024,,,,
,2016-07-01 11:27,0,0,Ich bin raus #tddl16,,,#tddl16,7.48810333389591E+017,https://twitter.com/Effie_B_/status/748810333389590528,,,,
,2016-07-01 11:27,1,2,"Kafka: wir wissen, dass du vom Norden kommst http:// bit.ly/29a5s2a #tddl16 #schreibszene #snela",,,#tddl16 #schreibszene #snela,7.48810330185212E+017,https://twitter.com/snuiq/status/748810330185211904,,,,
,2016-07-01 11:27,0,0,Hab vorhin erst zugeschaltet. Sind das linksundrechts allesamt Autor_innen und vor ihm e Jury? Das ist ja ein unmenschliches Setup. #tddl16,,,#tddl16,7.48810315354165E+017,https://twitter.com/henscheck/status/748810315354165249,,,,
,2016-07-01 11:27,0,1,Er erinnert mich aber auch irgendwie an Jack White #tddl16 #sympathy #snela,,,#tddl16 #sympathy #snela,7.4881029827491E+017,https://twitter.com/thedailyfrown/status/748810298274910209,,,,
,2016-07-01 11:27,0,0,. @FrauFrohmann Tip .. wahllos in Google translate ..copy/paste Überraschungs-Ei-bot #tddl16,,@FrauFrohmann,#tddl16,7.48810273889219E+017,https://twitter.com/TeraEuro/status/748810273889218560,,,,
,2016-07-01 11:27,0,0,Kamelkadaver und halaler Hammel ... <3 #snela #tddl #tddl16,,,#snela #tddl #tddl16,7.4881024711696E+017,https://twitter.com/dekabrista/status/748810247116959744,,,,
,2016-07-01 11:27,1,3,Halaler Hammel und Kusskuss #tddl16 #snela,,,#tddl16 #snela,7.48810224929108E+017,https://twitter.com/JustRead_ing/status/748810224929107968,,,,
,2016-07-01 11:27,3,11,Word96-Thesaurus-Literatur #tddl16,,,#tddl16,7.48810222924231E+017,https://twitter.com/davidhug/status/748810222924230656,,,,
,2016-07-01 11:27,0,0,und... disqualifiziert. #tddl16 https:// twitter.com/rufhtml/status /748809723416158210 …,,,#tddl16,7.48810206230962E+017,https://twitter.com/blaugraufrau/status/748810206230962177,,,,
,2016-07-01 11:27,0,0,"*Wühlt in den eigenen Regalen nach Couscous* ""Da war doch letztens welcher in der Bio-Abo-Box..."" #tddl16",,,#tddl16,7.48810159011488E+017,https://twitter.com/frautravnicek/status/748810159011487744,,,,
,2016-07-01 11:26,1,0,"Hab Sand zwischen den Zähnen, aber mit Hammel und Kamel geht's #snela #tddl16",,,#snela #tddl16,7.4881007668149E+017,https://twitter.com/TimSchauenberg/status/748810076681490432,,,,
,2016-07-01 11:26,5,18,Das Alliterationsbecken ist voll. Abort mission! Abort! Abort! #tddl16,,,#tddl16,7.48810068456464E+017,https://twitter.com/Wolfseule/status/748810068456464384,,,,
,2016-07-01 11:26,2,12,Zwei Beduinenfäuste für ein Hallejula #tddl16,,,#tddl16,7.4880999399073E+017,https://twitter.com/grimmlshaus3n/status/748809993990729728,,,,
,2016-07-01 11:26,0,0,"Pennälerparodistik. Merke: das kann nur, wer Sprache kann, inkl Grammatik. #tddl16",,,#tddl16,7.48809973480645E+017,https://twitter.com/slowtiger/status/748809973480644610,,,,
,2016-07-01 11:26,1,3,"""Hitze mit der Wucht einer Beduinenfaust"" - das ist ein neuer Karl May #tddl16",,,#tddl16,7.48809966895583E+017,https://twitter.com/jayne54ann/status/748809966895583232,,,,
,2016-07-01 11:26,0,0,Verstand: Winterpolice #tddl16 #snela,,,#tddl16 #snela,7.48809929893356E+017,https://twitter.com/thedailyfrown/status/748809929893355521,,,,
,2016-07-01 11:26,0,1,Ohne Relevanz: Heuer vor 370 Jahren wurde Leibniz geboren. #tddl16,,,#tddl16,7.48809924776325E+017,https://twitter.com/holiode/status/748809924776325121,,,,
,2016-07-01 11:26,0,11,"Nach ""mitunter"" ist ""letzthin"" nun doch noch eine inverse Steigerung affektierter Zeitangaben. #JanSnela #tddl16",,,#JanSnela #tddl16,7.48809918010962E+017,https://twitter.com/HansHuett/status/748809918010961923,,,,
